job_id,customer_id,tech_name,region,city,job_type,scheduled_date,scheduled_time,arrival_time,duration_minutes,success,repeat_visit,repeat_reason,parts_used,notes
20676,2384,Maria Gomez,Noth,huntersvill,Install,2024-4-20,09:5 AM,12:3 pm,,no,No,,,Technician running late
20677,,John Smith,WEST,Charlotte,maintenence,2024/04/28,07:50,8:15 AM,,no,,,Router;Coax Cable,
20678,,,Suth,huntersvill,reapir,2024-1-21,12:3 pm,07:50,N/A,yes,Yes,Equipment Failure,N/A,Installed new modem
20679,7465,Liam Peterson,east,Huntersville,reapir,2024/03/25,8:15 AM,9:00am,N/A,yes,No,N/A,coax cable; modem,
20680,8207,Liam P.,East,Huntersville,Instal,03-22-2024,07:50,09:5 AM,34,yes,,,None,
20681,N/A,Maria Gomez,east,Huntersville,Instal,01/17/24,14:22,14:22,,Yes,,Signal Issue,Splitter,Technician running late
20682,,John Smith,South,Charlotte,reapir,2024-02-02,16:40,8:15 AM,N/A,Yes,Yes,,coax cable; modem,
20683,9372,John S.,South,Huntersville,maintenence,2024-4-16,9:00am,09:5 AM,92,yes,,Customer Not Home,None,
20684,,Maria Gomez,East,charlotte,maintenence,2024/01/06,14:22,8:15 AM,,yes,,,None,Customer unhappy
20685,7206,Jessica T,North,huntersvill,Repair,01/10/24,09:5 AM,9:00am,33,no,,,coax cable; modem,Installed new modem
20686,N/A,,east,charlotte,maintenence,2024/02/01,07:50,12:3 pm,,no,,N/A,None,
20687,6766,,WEST,concord,Instal,03/18/24,12:3 pm,09:5 AM,,No,N,,Splitter,Technician running late
20688,,M. Gomez,WEST,Charlotte,Repair,2024-2-22,14:22,12:3 pm,,Yes,No,Signal Issue,,Installed new modem
20689,8698,J Smith,East,huntersvill,Install,03/29/24,9:00am,14:22,,no,Y,Equipment Failure,,Technician running late
20690,,J. Smith,WEST,Huntersville,Repair,2024-04-02,9:00am,16:40,,no,Y,N/A,Splitter,Customer unhappy
20691,9345,J Smith,East,Concord,maintenence,2024-3-27,09:5 AM,16:40,65,yes,Yes,Equipment Failure,N/A,
20692,6588,Liam Peterson,Noth,Huntersville,maintenence,2024/02/19,14:22,14:22,,yes,,,None,
20693,,J Smith,West,Huntersville,reapir,2024-3-3,07:50,14:22,86,Yes,No,,N/A,Customer unhappy
20694,N/A,L P,North,Charlotte,Install,04-24-2024,07:50,8:15 AM,N/A,No,Y,,,
20695,N/A,,Suth,Huntersville,Repair,2024-04-01,12:3 pm,09:5 AM,146,No,Y,,Modem,Installed new modem
20696,N/A,Jess T.,West,Huntersville,Maintenance,2024/03/05,1:15 pm,12:3 pm,N/A,Yes,N,Signal Issue,None,Customer unhappy
20697,1583,John S.,North,Concord,Maint.,04/21/24,07:50,1:15 pm,,No,,N/A,N/A,Customer unhappy
20698,4253,L P,South,Charlotte,Maint.,2024-1-9,07:50,14:22,N/A,no,,,Fiber ONT,Installed new modem
20699,N/A,,east,charlotte,reapir,2024-3-26,12:3 pm,09:5 AM,111,no,Y,Signal Issue,Fiber ONT,
20700,,Liam P.,WEST,charlotte,Maint.,01/15/24,12:3 pm,16:40,,No,N,N/A,,Customer unhappy
20701,,Maria Gomez,South,huntersvill,Install,2024/03/12,1:15 pm,16:40,,no,N,Customer Not Home,Router;Coax Cable,Installed new modem
20702,N/A,M. Gomez,East,Huntersville,Instal,02/22/24,14:22,07:50,48,yes,No,,Router;Coax Cable,
20703,7212,J. Taylor,WEST,Huntersville,Repair,2024-03-24,07:50,16:40,,no,,Equipment Failure,N/A,Customer unhappy
20704,,Maria G,South,Concord,install,2024-04-30,8:15 AM,8:15 AM,46,no,N,Signal Issue,Splitter,Installed new modem
20705,5939,John S.,South,Charlotte,reapir,2024-04-05,09:5 AM,09:5 AM,53,Yes,Yes,,,
20706,N/A,J. Smith,Noth,charlotte,reapir,2024/04/10,09:5 AM,8:15 AM,,No,Yes,Customer Not Home,coax cable; modem,
20707,,J. Smith,South,huntersvill,reapir,2024/03/02,07:50,09:5 AM,,yes,,,Modem,
20708,4671,Maria G,South,huntersvill,maintenence,03-02-2024,9:00am,1:15 pm,105,Yes,,Equipment Failure,Fiber ONT,
20709,5095,J Smith,Noth,Concord,Instal,03-07-2024,07:50,8:15 AM,,yes,,Customer Not Home,Splitter,
20710,,,East,Huntersville,install,04-06-2024,12:3 pm,12:3 pm,N/A,no,,N/A,Modem,
20711,7974,Maria G,North,Charlotte,Maintenance,2024-03-07,14:22,07:50,132,no,N,Equipment Failure,coax cable; modem,Customer unhappy
20712,,Maria G,East,Huntersville,Repair,2024/02/25,1:15 pm,16:40,115,No,No,Customer Not Home,Fiber ONT,Technician running late
20713,,Liam P.,Suth,charlotte,maintenence,04/28/24,14:22,12:3 pm,,No,No,N/A,Modem,
20714,N/A,John S.,West,Concord,Instal,2024-02-12,8:15 AM,12:3 pm,172,yes,,,Fiber ONT,Installed new modem
20715,N/A,Maria Gomez,east,huntersvill,reapir,02-17-2024,09:5 AM,1:15 pm,,Yes,,Equipment Failure,Modem,Customer unhappy
20716,N/A,Maria Gomez,West,charlotte,Maint.,02-12-2024,1:15 pm,12:3 pm,73,No,No,Signal Issue,Splitter,Customer unhappy
20717,,,East,Huntersville,Repair,2024-04-24,14:22,12:3 pm,N/A,yes,,Signal Issue,Fiber ONT,Technician running late
20718,,J. Taylor,Noth,concord,Instal,2024/02/15,16:40,9:00am,,yes,,Equipment Failure,,Technician running late
20719,,Jess T.,east,concord,Repair,2024-3-12,16:40,14:22,,yes,,N/A,Fiber ONT,Technician running late
20720,,M. Gomez,North,concord,Install,2024-1-26,16:40,07:50,N/A,yes,Yes,Customer Not Home,N/A,Technician running late
20721,,John Smith,east,concord,Instal,2024-02-20,1:15 pm,1:15 pm,34,Yes,,N/A,coax cable; modem,
20722,,Jess T.,West,Charlotte,maintenence,01-04-2024,14:22,14:22,,Yes,Yes,N/A,Router;Coax Cable,Installed new modem
20723,,,South,concord,Install,2024/02/12,14:22,16:40,,no,,,Router;Coax Cable,
20724,N/A,Jess T.,east,Charlotte,Maintenance,2024-02-26,1:15 pm,07:50,,Yes,Y,Customer Not Home,None,
20725,,Liam Peterson,West,Concord,Instal,2024-01-12,9:00am,14:22,N/A,Yes,No,Signal Issue,Fiber ONT,Installed new modem
20726,8542,,South,Huntersville,install,04/05/24,1:15 pm,8:15 AM,,yes,No,,None,
20727,N/A,Maria Gomez,South,charlotte,reapir,2024-2-3,1:15 pm,9:00am,110,yes,Y,,coax cable; modem,Customer unhappy
20728,,J Smith,South,concord,Maint.,2024/02/14,07:50,16:40,N/A,Yes,,Equipment Failure,N/A,Customer unhappy
20729,,John Smith,West,Concord,Maintenance,03/01/24,12:3 pm,16:40,,Yes,Y,,Modem,Installed new modem
20730,N/A,Maria G,Suth,Huntersville,maintenence,2024-03-23,14:22,16:40,,No,Yes,N/A,coax cable; modem,Technician running late
20731,,Liam P.,South,Huntersville,maintenence,2024/03/17,12:3 pm,09:5 AM,,Yes,N,N/A,N/A,Technician running late
20732,7565,J Smith,North,Huntersville,install,03/13/24,14:22,16:40,N/A,No,Y,N/A,,Customer unhappy
20733,8546,Jessica T,North,charlotte,Maintenance,2024/02/08,9:00am,14:22,,Yes,,Equipment Failure,Splitter,Technician running late
20734,7131,Liam P.,North,Huntersville,Repair,03-01-2024,09:5 AM,07:50,,No,Yes,N/A,Splitter,Installed new modem
20735,,J. Taylor,WEST,Huntersville,Maint.,2024-3-17,9:00am,16:40,145,No,,Equipment Failure,Fiber ONT,Installed new modem
20736,,L P,East,Concord,Maint.,2024-04-27,07:50,14:22,147,No,Y,N/A,Modem,Installed new modem
20737,N/A,Maria G,North,Huntersville,reapir,2024-2-19,8:15 AM,1:15 pm,,no,,,Modem,
20738,,Jessica T,West,concord,Maint.,2024-04-12,14:22,16:40,167,no,,N/A,Router;Coax Cable,
20739,,J. Taylor,East,Huntersville,Maint.,2024-02-03,12:3 pm,16:40,105,yes,Yes,Equipment Failure,,Technician running late
20740,7282,J Smith,East,Huntersville,reapir,01-26-2024,12:3 pm,09:5 AM,N/A,Yes,Yes,N/A,coax cable; modem,Installed new modem
20741,,Maria Gomez,Noth,Huntersville,reapir,2024-04-08,1:15 pm,14:22,,Yes,N,Customer Not Home,N/A,
20742,,Jess T.,East,Concord,Maint.,02/01/24,9:00am,9:00am,,no,Y,Customer Not Home,coax cable; modem,Technician running late
20743,,John Smith,West,Huntersville,maintenence,01/05/24,9:00am,09:5 AM,N/A,yes,N,N/A,Router;Coax Cable,Customer unhappy
20744,5208,,Noth,Charlotte,install,2024/03/14,1:15 pm,07:50,115,no,No,N/A,N/A,Customer unhappy
20745,5535,Liam Peterson,Noth,charlotte,reapir,2024-02-04,09:5 AM,07:50,,yes,Y,N/A,None,
20746,N/A,John Smith,WEST,charlotte,Repair,2024/03/19,12:3 pm,09:5 AM,104,no,N,,Router;Coax Cable,Installed new modem
20747,,M. Gomez,Suth,charlotte,Instal,2024-4-19,07:50,14:22,,Yes,,,Modem,
20748,6657,John S.,WEST,Huntersville,reapir,2024/04/06,12:3 pm,12:3 pm,59,No,,Customer Not Home,,
20749,,L P,Suth,charlotte,Maint.,04-27-2024,14:22,09:5 AM,175,no,No,Equipment Failure,Modem,Technician running late
20750,N/A,,North,concord,Maint.,2024-3-11,16:40,07:50,N/A,yes,Y,,Modem,Installed new modem
20751,,John S.,Noth,huntersvill,Instal,2024-2-6,14:22,14:22,122,yes,N,,Splitter,
20752,,Maria G,Noth,charlotte,Install,03/20/24,14:22,9:00am,,Yes,Y,,Fiber ONT,Customer unhappy
20753,8731,M. Gomez,East,concord,Maint.,03-11-2024,07:50,14:22,,No,N,,Fiber ONT,Installed new modem
20754,,J. Smith,East,charlotte,Instal,02/28/24,12:3 pm,07:50,138,Yes,,Customer Not Home,Splitter,Customer unhappy
20755,8572,John Smith,East,concord,Maint.,04-20-2024,12:3 pm,09:5 AM,N/A,Yes,,,Router;Coax Cable,
20756,8877,Maria Gomez,Noth,concord,Install,2024-2-16,12:3 pm,09:5 AM,,yes,,Signal Issue,Splitter,Installed new modem
20757,,J Smith,South,huntersvill,install,2024-02-03,16:40,9:00am,,yes,Y,Customer Not Home,coax cable; modem,Installed new modem
20758,,Liam Peterson,east,Concord,Install,04/07/24,14:22,1:15 pm,N/A,yes,,Customer Not Home,N/A,Customer unhappy
20759,,Jess T.,Suth,concord,reapir,01/20/24,14:22,1:15 pm,,Yes,No,,N/A,Customer unhappy
20760,,M. Gomez,Noth,huntersvill,Maintenance,02/14/24,16:40,16:40,,no,No,N/A,,
20761,,John S.,east,charlotte,install,2024/01/20,9:00am,07:50,,Yes,,,Fiber ONT,Customer unhappy
20762,6956,Maria G,West,Huntersville,Repair,02-04-2024,9:00am,8:15 AM,165,No,No,Customer Not Home,Splitter,Customer unhappy
20763,,J Smith,East,Concord,reapir,2024/03/11,9:00am,07:50,53,yes,Yes,Equipment Failure,Fiber ONT,Customer unhappy
20764,,J. Smith,East,Huntersville,Repair,2024-1-26,9:00am,12:3 pm,,Yes,,,Fiber ONT,Technician running late
20765,,Liam Peterson,East,Concord,Maint.,2024-04-20,12:3 pm,07:50,,Yes,Y,N/A,N/A,
20766,,L P,Suth,Concord,reapir,2024/03/23,1:15 pm,07:50,90,yes,,N/A,Modem,Customer unhappy
20767,8988,M. Gomez,Suth,huntersvill,Maintenance,2024-01-23,09:5 AM,1:15 pm,N/A,No,No,Signal Issue,Fiber ONT,Customer unhappy
20768,,M. Gomez,Suth,Charlotte,reapir,04-28-2024,07:50,14:22,,no,No,Equipment Failure,Splitter,Installed new modem
20769,,Jessica T,Noth,concord,reapir,2024/01/30,12:3 pm,1:15 pm,N/A,yes,,Customer Not Home,None,
20770,,Liam Peterson,Noth,huntersvill,Install,2024-4-7,8:15 AM,09:5 AM,,yes,Yes,,Fiber ONT,Customer unhappy
20771,,,WEST,Charlotte,maintenence,2024-2-24,16:40,07:50,178,no,Y,Signal Issue,Modem,Customer unhappy
20772,,Jess T.,Suth,concord,Instal,2024-1-6,12:3 pm,07:50,175,no,Yes,Signal Issue,Router;Coax Cable,Installed new modem
20773,,Liam P.,east,Charlotte,Instal,2024-01-18,16:40,09:5 AM,58,yes,,Equipment Failure,Modem,
20774,,Liam Peterson,east,Concord,reapir,2024-03-29,14:22,9:00am,,No,No,Customer Not Home,coax cable; modem,Customer unhappy
20775,,M. Gomez,South,concord,reapir,02-02-2024,8:15 AM,14:22,,no,N,Signal Issue,Router;Coax Cable,Technician running late
20776,7119,Liam Peterson,Noth,Charlotte,maintenence,04-11-2024,12:3 pm,1:15 pm,167,Yes,,Signal Issue,Modem,Technician running late
20777,3592,Liam Peterson,Suth,Concord,install,2024-04-06,09:5 AM,1:15 pm,,yes,Yes,Equipment Failure,None,
20778,,,East,huntersvill,reapir,01-01-2024,09:5 AM,8:15 AM,N/A,no,No,Customer Not Home,Fiber ONT,Technician running late
20779,,Jessica T,South,Concord,maintenence,04-24-2024,14:22,07:50,N/A,No,Yes,Signal Issue,Router;Coax Cable,Customer unhappy
20780,,J. Smith,WEST,Huntersville,install,03/25/24,07:50,1:15 pm,N/A,No,No,Customer Not Home,Router;Coax Cable,Customer unhappy
20781,8203,,Noth,Charlotte,Instal,04/21/24,09:5 AM,8:15 AM,,No,No,N/A,Modem,
20782,3868,J Smith,South,Charlotte,Instal,04-04-2024,16:40,16:40,,Yes,,Customer Not Home,coax cable; modem,Installed new modem
20783,9335,Liam P.,East,Charlotte,Maint.,2024-4-12,09:5 AM,9:00am,N/A,Yes,N,,N/A,Customer unhappy
20784,,,Suth,Charlotte,reapir,2024/04/03,8:15 AM,14:22,65,Yes,No,,Splitter,Customer unhappy
20785,8697,John Smith,South,concord,reapir,02-17-2024,09:5 AM,14:22,,No,,,Splitter,Installed new modem
20786,N/A,John Smith,Suth,charlotte,reapir,2024/02/21,1:15 pm,16:40,N/A,Yes,N,Signal Issue,Splitter,
20787,,J. Taylor,North,charlotte,Repair,2024/01/02,07:50,9:00am,127,no,N,N/A,coax cable; modem,Customer unhappy
20788,,Liam P.,Suth,Huntersville,Maintenance,02-11-2024,16:40,9:00am,146,No,No,Equipment Failure,Splitter,Customer unhappy
20789,4695,Jess T.,West,concord,Maint.,02-06-2024,9:00am,07:50,,yes,Y,,coax cable; modem,Technician running late
20790,,J. Taylor,North,Huntersville,Maint.,02/17/24,8:15 AM,09:5 AM,,Yes,No,,Router;Coax Cable,Customer unhappy
20791,,M. Gomez,East,Concord,Instal,2024/03/02,07:50,09:5 AM,,yes,,N/A,Modem,Installed new modem
20792,,M. Gomez,North,Huntersville,maintenence,2024-4-13,12:3 pm,9:00am,N/A,Yes,Y,N/A,Router;Coax Cable,Technician running late
20793,3068,John S.,Suth,Charlotte,Repair,2024/03/11,14:22,16:40,,Yes,,Equipment Failure,,Technician running late
20794,N/A,,South,Charlotte,install,2024/04/03,14:22,8:15 AM,112,No,,,Splitter,Installed new modem
20795,3600,Jessica T,North,concord,install,04/17/24,09:5 AM,07:50,,yes,N,,,
20796,,J Smith,east,Charlotte,Repair,02-02-2024,1:15 pm,07:50,176,Yes,N,Equipment Failure,Splitter,
20797,N/A,Maria G,North,concord,Maint.,02-20-2024,07:50,07:50,,yes,No,N/A,Modem,Technician running late
20798,N/A,Liam P.,North,concord,reapir,2024/04/07,8:15 AM,9:00am,99,Yes,,,coax cable; modem,Customer unhappy
20799,,,West,Concord,Instal,2024-01-20,16:40,1:15 pm,N/A,Yes,,N/A,,Technician running late
20800,,J. Taylor,east,charlotte,Repair,01-12-2024,16:40,07:50,,Yes,,Signal Issue,N/A,Installed new modem
20801,,Maria G,east,Huntersville,Repair,2024-01-02,12:3 pm,07:50,,no,,Customer Not Home,Modem,
20802,,John Smith,West,Concord,Repair,2024-03-14,9:00am,07:50,168,no,N,,Router;Coax Cable,Installed new modem
20803,,Liam Peterson,East,huntersvill,Maint.,2024-03-26,07:50,14:22,26,yes,N,Signal Issue,coax cable; modem,Installed new modem
20804,,M. Gomez,South,Huntersville,Instal,2024-04-10,16:40,12:3 pm,,yes,,N/A,None,Customer unhappy
20805,9189,M. Gomez,WEST,Concord,install,2024/02/10,9:00am,9:00am,100,no,,Equipment Failure,,Customer unhappy
20806,,M. Gomez,WEST,huntersvill,maintenence,04/06/24,14:22,16:40,,yes,,,N/A,Technician running late
20807,N/A,Maria G,West,charlotte,Repair,01-12-2024,09:5 AM,1:15 pm,107,yes,N,Equipment Failure,,
20808,5815,M. Gomez,South,huntersvill,Install,02-01-2024,14:22,1:15 pm,,No,No,Equipment Failure,coax cable; modem,Customer unhappy
20809,3381,Maria Gomez,South,Charlotte,Instal,2024-4-17,09:5 AM,07:50,67,no,,,,Installed new modem
20810,,Maria G,WEST,Huntersville,install,02-10-2024,16:40,9:00am,,No,Yes,,coax cable; modem,Technician running late
20811,6136,J. Taylor,South,concord,maintenence,04-01-2024,07:50,12:3 pm,88,no,,N/A,coax cable; modem,Technician running late
20812,8146,J Smith,East,Concord,Instal,2024-03-12,16:40,12:3 pm,N/A,Yes,,Customer Not Home,N/A,
20813,,Jess T.,North,huntersvill,install,2024-3-25,1:15 pm,1:15 pm,79,no,No,,None,
20814,,Liam Peterson,West,Charlotte,Repair,2024-3-8,14:22,07:50,,No,Yes,,coax cable; modem,
20815,6436,J. Smith,Noth,Concord,Maint.,2024-4-13,09:5 AM,12:3 pm,,Yes,Y,Customer Not Home,Splitter,
20816,,J. Smith,North,Huntersville,Maint.,01/26/24,16:40,9:00am,106,yes,Yes,,Router;Coax Cable,Technician running late
20817,,J. Smith,North,Charlotte,Install,2024/01/01,09:5 AM,1:15 pm,165,yes,Yes,Equipment Failure,Fiber ONT,Technician running late
20818,N/A,L P,South,Huntersville,Repair,04/21/24,16:40,14:22,65,No,N,Signal Issue,Router;Coax Cable,Technician running late
20819,,,east,Charlotte,maintenence,03/28/24,14:22,9:00am,69,No,,Customer Not Home,coax cable; modem,Technician running late
20820,,J. Smith,West,Huntersville,install,02/16/24,07:50,12:3 pm,68,yes,Yes,N/A,Modem,Technician running late
20821,,,Noth,Concord,install,2024/02/06,14:22,12:3 pm,,no,N,N/A,Modem,
20822,,J. Smith,WEST,Concord,Instal,2024-3-19,1:15 pm,12:3 pm,34,Yes,No,Signal Issue,N/A,Technician running late
20823,N/A,Jessica T,WEST,concord,Install,2024-03-09,8:15 AM,1:15 pm,N/A,Yes,,N/A,Splitter,Technician running late
20824,7075,,South,Charlotte,Instal,01/24/24,16:40,9:00am,,Yes,Yes,N/A,Fiber ONT,
20825,5758,,South,concord,maintenence,2024-1-23,07:50,16:40,,No,,Equipment Failure,N/A,
20826,N/A,,east,huntersvill,Install,2024-2-23,09:5 AM,1:15 pm,N/A,Yes,,,,
20827,N/A,Jessica T,South,Charlotte,Repair,01/15/24,12:3 pm,9:00am,N/A,No,,Customer Not Home,,Installed new modem
20828,,Maria Gomez,east,Charlotte,Repair,02/20/24,9:00am,12:3 pm,52,Yes,N,N/A,Modem,
20829,4746,,Noth,charlotte,Repair,2024-04-07,07:50,09:5 AM,,No,N,,Router;Coax Cable,Technician running late
20830,N/A,Jess T.,WEST,Charlotte,Install,2024/01/20,1:15 pm,14:22,,Yes,N,N/A,Splitter,Installed new modem
20831,9283,John S.,North,concord,install,2024-2-12,8:15 AM,12:3 pm,82,yes,,Equipment Failure,Splitter,Technician running late
20832,6202,J. Smith,West,huntersvill,Install,03/20/24,16:40,16:40,29,No,Yes,N/A,Router;Coax Cable,Technician running late
20833,,J. Taylor,West,charlotte,Install,03-13-2024,9:00am,8:15 AM,,yes,,,,
20834,,Liam Peterson,east,Huntersville,Instal,03/02/24,12:3 pm,16:40,N/A,No,N,Customer Not Home,Splitter,Installed new modem
20835,,J. Taylor,east,charlotte,Install,2024-2-28,07:50,09:5 AM,N/A,No,N,N/A,,
20836,,Maria G,Suth,Huntersville,maintenence,2024-2-11,14:22,07:50,,No,,,None,
20837,,M. Gomez,east,charlotte,Maint.,2024-1-19,9:00am,12:3 pm,,Yes,No,Equipment Failure,None,Technician running late
20838,,,Noth,charlotte,Instal,01/04/24,09:5 AM,14:22,,no,,Equipment Failure,Splitter,
20839,,John S.,North,huntersvill,maintenence,03-19-2024,8:15 AM,9:00am,36,Yes,Yes,Customer Not Home,Modem,Installed new modem
20840,N/A,Jess T.,North,charlotte,reapir,2024-04-17,16:40,16:40,,yes,,Equipment Failure,N/A,Installed new modem
20841,N/A,,North,charlotte,Maint.,01-16-2024,09:5 AM,14:22,,yes,,Equipment Failure,Modem,Customer unhappy
20842,8289,J. Taylor,East,charlotte,Maint.,2024-3-1,12:3 pm,14:22,N/A,no,,,Splitter,
20843,,Jessica T,WEST,Huntersville,Repair,2024/04/23,9:00am,14:22,N/A,no,No,Signal Issue,Fiber ONT,Installed new modem
20844,5789,M. Gomez,Suth,Charlotte,Maint.,2024/01/22,1:15 pm,07:50,91,Yes,N,Customer Not Home,Splitter,
20845,,Maria Gomez,Suth,huntersvill,maintenence,2024/01/06,12:3 pm,9:00am,105,No,,Signal Issue,Router;Coax Cable,Installed new modem
20846,N/A,,Suth,huntersvill,Maint.,2024/01/05,09:5 AM,16:40,,no,,Customer Not Home,Splitter,Installed new modem
20847,N/A,Liam P.,east,Huntersville,Repair,2024-4-26,9:00am,16:40,150,No,Yes,Equipment Failure,Modem,Customer unhappy
20848,7117,J Smith,South,Charlotte,Repair,2024-01-02,16:40,9:00am,,yes,,Signal Issue,Modem,
20849,N/A,,West,charlotte,Repair,2024-04-01,8:15 AM,09:5 AM,79,Yes,N,Customer Not Home,Fiber ONT,
20850,,Liam Peterson,North,huntersvill,reapir,04-03-2024,8:15 AM,12:3 pm,67,Yes,No,Equipment Failure,N/A,Customer unhappy
20851,N/A,Jess T.,West,concord,Repair,01/25/24,16:40,07:50,121,yes,,N/A,N/A,Customer unhappy
20852,,,WEST,concord,install,2024-03-08,1:15 pm,1:15 pm,61,Yes,N,Customer Not Home,Router;Coax Cable,Technician running late
20853,8046,Jessica T,Suth,Charlotte,Repair,02-10-2024,16:40,9:00am,N/A,no,Y,,coax cable; modem,Installed new modem
20854,,J. Taylor,Suth,Huntersville,install,01-30-2024,14:22,8:15 AM,,no,Y,N/A,coax cable; modem,
20855,N/A,J Smith,Noth,huntersvill,Install,04/21/24,16:40,09:5 AM,N/A,Yes,N,,Splitter,Customer unhappy
20856,N/A,J. Smith,East,huntersvill,Instal,2024/01/20,16:40,07:50,,No,Y,,N/A,Customer unhappy
20857,,Liam Peterson,Suth,huntersvill,Maint.,04/19/24,12:3 pm,8:15 AM,110,yes,,N/A,N/A,Customer unhappy
20858,,J. Taylor,South,huntersvill,Instal,2024/01/02,14:22,16:40,,Yes,,Equipment Failure,N/A,Installed new modem
20859,N/A,M. Gomez,Suth,Charlotte,Install,2024/02/27,09:5 AM,07:50,,yes,,N/A,N/A,Technician running late
20860,,Jess T.,South,charlotte,maintenence,04-10-2024,07:50,07:50,145,no,Yes,Customer Not Home,Modem,
20861,,J. Smith,Suth,huntersvill,reapir,2024-1-9,09:5 AM,07:50,N/A,Yes,N,Equipment Failure,Fiber ONT,
20862,,,Suth,Concord,Maintenance,2024/04/10,16:40,12:3 pm,174,No,,Equipment Failure,Modem,Installed new modem
20863,N/A,L P,east,charlotte,Maint.,2024-02-24,1:15 pm,1:15 pm,N/A,Yes,Yes,,,
20864,,J. Taylor,North,huntersvill,Maint.,03/12/24,12:3 pm,16:40,,yes,No,,coax cable; modem,Installed new modem
20865,N/A,M. Gomez,East,Charlotte,Install,2024/04/21,12:3 pm,16:40,,Yes,,N/A,None,
20866,,Liam Peterson,East,concord,reapir,02-11-2024,8:15 AM,8:15 AM,53,Yes,No,Equipment Failure,Modem,Technician running late
20867,N/A,J. Smith,WEST,Huntersville,maintenence,2024-1-11,16:40,9:00am,122,Yes,,N/A,,Customer unhappy
20868,9980,,South,huntersvill,Maintenance,2024/01/15,07:50,07:50,34,Yes,,,Fiber ONT,
20869,1694,John S.,South,charlotte,Maintenance,2024/03/05,16:40,09:5 AM,24,yes,N,Signal Issue,,Technician running late
20870,2113,John S.,East,charlotte,install,2024-3-15,8:15 AM,16:40,N/A,No,N,Equipment Failure,Splitter,Technician running late
20871,,Maria Gomez,WEST,Concord,Maint.,01/21/24,1:15 pm,16:40,N/A,no,Yes,,N/A,
20872,,Liam Peterson,Noth,charlotte,Maintenance,2024-01-15,09:5 AM,9:00am,71,yes,,,Fiber ONT,Technician running late
20873,,Liam P.,East,concord,install,2024/03/13,07:50,8:15 AM,,No,Y,Equipment Failure,coax cable; modem,
20874,,Maria G,North,huntersvill,Instal,03-12-2024,1:15 pm,07:50,39,Yes,Yes,,Router;Coax Cable,
20875,5493,Maria Gomez,Suth,huntersvill,Maintenance,2024-01-13,16:40,07:50,N/A,Yes,Y,N/A,Router;Coax Cable,Installed new modem
20876,1573,Maria Gomez,North,Huntersville,Instal,04/29/24,9:00am,8:15 AM,141,Yes,Yes,,Fiber ONT,
20877,,John Smith,Suth,Charlotte,Maintenance,2024-01-28,09:5 AM,09:5 AM,,no,N,N/A,Splitter,
20878,1721,J. Taylor,east,concord,reapir,2024-4-2,07:50,1:15 pm,,No,,N/A,Router;Coax Cable,
20879,,J. Taylor,South,concord,Install,2024/02/06,9:00am,16:40,140,No,Y,,None,Technician running late
20880,N/A,M. Gomez,WEST,huntersvill,Maintenance,2024-3-15,16:40,12:3 pm,,no,,,,Installed new modem
20881,8073,Liam Peterson,east,charlotte,maintenence,2024/04/28,12:3 pm,12:3 pm,158,yes,,,Splitter,Technician running late
20882,N/A,,North,charlotte,Maint.,2024-1-11,9:00am,8:15 AM,46,Yes,Y,,Splitter,Customer unhappy
20883,,J. Smith,WEST,concord,maintenence,2024-3-11,09:5 AM,07:50,,Yes,No,,coax cable; modem,Customer unhappy
